Product_ID,In_Stock_Quantity,Avg_Lead_Time_in_Days,Max_Lead_Time_in_Days,Price_Per_Unit,annual_sales_quantity,annual_Revenue,Revenue_Percent,cumulative_sum,ABC_Analysis,value_in_Inventory,ABC_rank,average_weekly_demand,SD_Weekly_Demand,Coff_Var,Coff_rank,XYZ_Analysis,peak_weekly_demand,Safety_Stock,Reorder_Point,Reorder_Time,Inventory_Status
3250ZX,418.00000,60,94.00000,34.75342,26725.00000,928785.1495000000,0.22302979528155,87.74646536867086,"B[Medium Value]",14526.9295600000,74,504.245283018,601.1821343853835,1.1922414638907453,118,"Y [Variable Demand]",3155.00000,38045.04042947142860,510890.54288830487524030204080,"Yes [Reorder]","Below Reorder point"
3264ZX,930.00000,30,47.00000,30.00000,1794.02951,53820.8853000000,0.01292404496001,99.57786412281736,"C[Low Value]",27900.0000000000,217,33.849613396,21.881169353915524,0.6464230210824569,6,"X [Uniform Demand]",79.03646,385.60360256598954,2589.05275997575731069543156,"Yes [Reorder]","Below Reorder point"
3271ZX,285.00000,30,40.00000,34.50000,277.72306,9581.4455700000,0.00230079889319,99.98693770708583,"C[Low Value]",9832.5000000000,279,5.240057735,3.2887415971907834,0.6276155270626581,5,"X [Uniform Demand]",11.70941,44.45352398951164,254.02013707022265028871096,"No [There is Time]","In Stock"
3274ZX,0.00000,60,92.00000,30.00000,0.00000,0.0000000000,0.00000000000000,100.00000000000006,"C[Low Value]",0.0000000000,290,0.000000000,0,10000,291,"Z [Uncertain Demand]",0.00000,0.00000000000000,0.00000000000000000000000,"No [There is Time]","Out Of Stock"
3276XX,0.00000,30,43.00000,30.00000,0.00000,0.0000000000,0.00000000000000,100.00000000000006,"C[Low Value]",0.0000000000,290,0.000000000,0,10000,291,"Z [Uncertain Demand]",0.00000,0.00000000000000,0.00000000000000000000000,"No [There is Time]","Out Of Stock"
3291ZX,0.00000,60,86.00000,30.00000,0.00000,0.0000000000,0.00000000000000,100.00000000000006,"C[Low Value]",0.0000000000,290,0.000000000,0,10000,291,"Z [Uncertain Demand]",0.00000,0.00000000000000,0.00000000000000000000000,"No [There is Time]","Out Of Stock"
3296XX,0.00000,30,44.00000,30.00000,0.00000,0.0000000000,0.00000000000000,100.00000000000006,"C[Low Value]",0.0000000000,290,0.000000000,0,10000,291,"Z [Uncertain Demand]",0.00000,0.00000000000000,0.00000000000000000000000,"No [There is Time]","Out Of Stock"
3299ZX,0.00000,60,82.00000,30.00000,0.00000,0.0000000000,0.00000000000000,100.00000000000006,"C[Low Value]",0.0000000000,290,0.000000000,0,10000,291,"Z [Uncertain Demand]",0.00000,0.00000000000000,0.00000000000000000000000,"No [There is Time]","Out Of Stock"
3300ZX,0.00000,30,42.00000,30.00000,0.00000,0.0000000000,0.00000000000000,100.00000000000006,"C[Low Value]",0.0000000000,290,0.000000000,0,10000,291,"Z [Uncertain Demand]",0.00000,0.00000000000000,0.00000000000000000000000,"No [There is Time]","Out Of Stock"
3312XX,0.00000,60,84.00000,30.00000,0.00000,0.0000000000,0.00000000000000,100.00000000000006,"C[Low Value]",0.0000000000,290,0.000000000,0,10000,291,"Z [Uncertain Demand]",0.00000,0.00000000000000,0.00000000000000000000000,"No [There is Time]","Out Of Stock"
3322XX,6802.00000,60,90.00000,28.50000,12831.60000,365700.6000000000,0.08781592814684,95.53913882591625,"C[Low Value]",193857.0000000000,129,242.105660377,1135.5110691143293,4.690146720841405,263,"Z [Uncertain Demand]",6900.00000,86639.09433864000000,1113931.21291299441509448000000,"Yes [Reorder]","Below Reorder point"
3332ZX,0.00000,30,46.00000,30.00000,0.00000,0.0000000000,0.00000000000000,100.00000000000006,"C[Low Value]",0.0000000000,290,0.000000000,0,10000,291,"Z [Uncertain Demand]",0.00000,0.00000000000000,0.00000000000000000000000,"No [There is Time]","Out Of Stock"
3345XX,240.00000,40,61.00000,31.06467,1536.00000,47715.3331200000,0.01145791465688,99.62677629790226,"C[Low Value]",7455.5208000000,221,29.471698113,57.00202041225096,1.934127453182187,182,"Z [Uncertain Demand]",328.00000,2689.87601068914290,23440.34809237970926837453060,"Yes [Reorder]","Below Reorder point"
3358YX,48.00000,30,40.00000,1363.64000,187.00000,255000.6800000000,0.06123348277874,97.63265121823308,"C[Low Value]",65454.7200000000,158,3.566037735,3.5101439736223274,0.9843260880755451,89,"Y [Variable Demand]",18.00000,87.57412398771430,500.42356561906053600351020,"Yes [Reorder]","Below Reorder point"
3365ZX,310.00000,30,45.00000,13.32480,9015.00000,120123.0720000000,0.02884523312111,99.05402113799405,"C[Low Value]",4130.6880000000,190,170.471698113,566.2287558186923,3.321541124341697,233,"Z [Uncertain Demand]",2928.00000,18092.26414927114290,116307.41237783319627184506120,"Yes [Reorder]","Below Reorder point"
3378ZX,1900.00000,15,22.00000,1.50000,13845.00000,20767.5000000000,0.00498691357846,99.96286489462823,"C[Low Value]",2850.0000000000,272,266.886792452,530.0322403998615,1.9859815299597061,185,"Z [Uncertain Demand]",2500.00000,7285.24258546000000,22896.47669091550635532000000,"Yes [Reorder]","Below Reorder point"
3399XX,14.00000,40,59.00000,194.75300,404.00000,78680.2120000000,0.01889353160364,99.39930656669806,"C[Low Value]",2726.5420000000,205,7.735849056,6.510226913693725,0.8415659181773111,66,"Y [Variable Demand]",24.00000,158.08086252342860,1332.39584117856627855804080,"Yes [Reorder]","Below Reorder point"
3404ZX,86.00000,15,24.00000,396.54000,1294.00000,513122.7600000000,0.12321650941417,93.46960848239569,"C[Low Value]",34102.4400000000,109,24.603773584,24.68009634445088,1.003102075386538,91,"Y [Variable Demand]",121.00000,362.13477082228570,1241.60492832661681667297960,"Yes [Reorder]","Below Reorder point"
3407ZX,4.00000,15,21.00000,1017.59200,641.00000,652276.4720000000,0.15663158276750,91.27191981755851,"C[Low Value]",4070.3680000000,93,12.169811320,19.253753222993883,1.5820913502045881,156,"Z [Uncertain Demand]",138.00000,387.92183288571430,1163.76549865714290000000000,"Yes [Reorder]","Below Reorder point"
3413XX,160.00000,30,44.00000,35.30040,14530.12000,512919.0480480000,0.12316759192773,93.59277607432342,"C[Low Value]",5648.0640000000,110,274.700377358,1729.014928056252,6.294184757536513,281,"Z [Uncertain Demand]",12732.12000,78853.18123079991430,495648.56768013290329228577550,"Yes [Reorder]","Below Reorder point"
3420XX,73.00000,15,20.00000,17.25500,247.00000,4261.9850000000,0.00102343329085,99.99887363109785,"C[Low Value]",1259.6150000000,286,4.716981132,6.617236949717049,1.40285423336246,136,"Y [Variable Demand]",43.00000,112.74932613957140,322.14093181123981055148980,"Yes [Reorder]","Below Reorder point"
3423ZX,72.00000,15,21.00000,29.55500,268.00000,7920.7400000000,0.00190201256085,99.99305651737441,"C[Low Value]",2127.9600000000,282,5.056603773,6.858172632842699,1.3562804088907006,134,"Y [Variable Demand]",43.00000,118.16442048642860,354.49326145928580000000000,"Yes [Reorder]","Below Reorder point"
3448ZX,1565.00000,30,40.00000,6.52550,7739.80000,50506.0649000000,0.01212805493411,99.61531838324538,"C[Low Value]",10212.4075000000,220,148.581132075,340.859378439873,2.29409598432603,202,"Z [Uncertain Demand]",2512.00000,13717.50943324657140,78385.76818606111959050097960,"Yes [Reorder]","Below Reorder point"
3461ZX,177.00000,15,23.00000,30.06400,36351.16000,1092861.2742400000,0.26242950417123,86.53010103867970,"B[Medium Value]",5321.3280000000,69,687.342641509,4758.764858704232,6.923424463025871,286,"Z [Uncertain Demand]",35000.16000,113527.64860033774290,373019.41674858997767118732650,"Yes [Reorder]","Below Reorder point"
3462XX,820.00000,30,46.00000,4.10000,12929.00000,53008.9000000000,0.01272906239023,99.59059318520759,"C[Low Value]",3362.0000000000,218,247.716981132,686.8979319789252,2.772914189572254,220,"Z [Uncertain Demand]",5036.00000,32032.07007870457140,210496.46050347343916626946940,"Yes [Reorder]","Below Reorder point"
3494XX,2680.00000,30,42.00000,3.50000,7852.00000,27482.0000000000,0.00659927092636,99.73073481580924,"C[Low Value]",9380.0000000000,234,148.716981132,176.35773863313202,1.1858614752043568,116,"Y [Variable Demand]",1000.00000,5362.64150943428570,32175.84905660571420000000000,"Yes [Reorder]","Below Reorder point"
3495ZX,427.00000,15,22.00000,39.83500,2667.00000,106239.9450000000,0.02551146860695,99.18847971683030,"C[Low Value]",17009.5450000000,195,51.415094339,125.97161015329503,2.450090032368987,211,"Z [Uncertain Demand]",930.00000,2812.68193990500000,8839.85752300484405151000000,"Yes [Reorder]","Below Reorder point"
3502YX,376.00000,40,55.00000,1234.33500,1225.00000,1512060.3750000000,0.36309206286421,84.08059210641544,"B[Medium Value]",464109.9600000000,61,23.113207547,27.48149317395493,1.1889952148818876,117,"Y [Variable Demand]",153.00000,1070.06738542385710,8407.67231389172473065373470,"Yes [Reorder]","Below Reorder point"
3512XX,70141.00000,20,31.00000,0.10295,294999.00000,30370.1470500000,0.00729280359713,99.69004757056129,"C[Low Value]",7221.0159500000,228,5688.660377358,5285.313092753356,0.9290962620637283,85,"Y [Variable Demand]",29670.00000,115142.39890488000000,509916.33794153005776864000000,"Yes [Reorder]","Below Reorder point"
3533ZX,82476.00000,40,64.00000,0.64377,486130.00000,312955.9101000000,0.07515031070354,96.34298382508800,"C[Low Value]",53095.5745200000,139,9272.264150943,11897.417007050657,1.28311886000796,127,"Y [Variable Demand]",54431.00000,444670.49051938485710,4065558.77008180113018338440820,"Yes [Reorder]","Below Reorder point"
3551ZX,10034.00000,20,31.00000,7.06831,81297.00000,574632.3980700000,0.13798685968730,92.43942032052564,"C[Low Value]",70923.4225400000,101,1535.792452830,1938.1256298094231,1.2619710601117,123,"Y [Variable Demand]",12110.00000,49242.02155642285710,218071.80972173435483918693880,"Yes [Reorder]","Below Reorder point"
3556XX,262.00000,30,42.00000,1077.43125,739.00000,796221.6937500000,0.19119724454185,89.59063662096407,"B[Medium Value]",282286.9875000000,83,13.943396226,32.378315067014434,2.322125437892898,205,"Z [Uncertain Demand]",222.00000,1272.24258760285710,7633.45552561714260000000000,"Yes [Reorder]","Below Reorder point"
3570ZX,416.00000,15,21.00000,1160.00000,581.00000,673960.0000000000,0.16183846275845,90.95836764804493,"C[Low Value]",482560.0000000000,91,11.037735849,30.47483481723521,2.7609679407209384,219,"Z [Uncertain Demand]",162.00000,462.34770889500000,1387.04312668500000000000000,"Yes [Reorder]","Below Reorder point"
3576YX,162.00000,60,96.00000,44.79000,1030.00000,46133.7000000000,0.01107811604451,99.63785441394677,"C[Low Value]",7255.9800000000,222,19.433962264,30.963465649942673,1.5932657082133084,158,"Z [Uncertain Demand]",216.00000,2795.70889481828570,38341.15055670914420148048980,"Yes [Reorder]","Below Reorder point"
3579ZX,116.00000,120,187.00000,86.65000,179.00000,15510.3500000000,0.00372451065471,99.97521653164627,"C[Low Value]",10051.4000000000,275,3.377358490,16.38479094021353,4.851362681434961,265,"Z [Uncertain Demand]",116.00000,3040.95956870971430,81237.06276323352213751151020,"Yes [Reorder]","Below Reorder point"
3590YX,145.00000,120,160.00000,115.08500,1254.00000,144316.5900000000,0.03465483867906,98.86725982240115,"C[Low Value]",16687.3250000000,184,24.132075471,39.13886151382124,1.6218605631685181,159,"Z [Uncertain Demand]",176.00000,3609.16442047200000,82495.18675313011936850400000,"Yes [Reorder]","Below Reorder point"
3610XX,275.00000,120,188.00000,156.16000,355.00000,55436.8000000000,0.01331207563097,99.53877687901800,"C[Low Value]",42944.0000000000,214,6.735849056,18.556543822024768,2.754893060659578,218,"Z [Uncertain Demand]",100.00000,2570.24258759714290,69029.37235224180323034326530,"Yes [Reorder]","Below Reorder point"
3616ZX,331.00000,120,167.00000,433.10000,334.00000,144655.4000000000,0.03473619734956,98.83260498372209,"C[Low Value]",143356.1000000000,183,6.301886792,16.757521437906654,2.6591276535115917,217,"Z [Uncertain Demand]",88.00000,1991.39622641028570,47509.02425836090223908424490,"Yes [Reorder]","Below Reorder point"
3619ZX,36357.00000,15,22.00000,0.74550,359295.00000,267854.4225000000,0.06432006050871,97.44592647929980,"C[Low Value]",27104.1435000000,155,6779.150943396,6195.308155937638,0.9138767092909886,83,"Y [Variable Demand]",33673.00000,91302.67652100314290,286951.26898775044066771159180,"Yes [Reorder]","Below Reorder point"
